COD.;RAZAO;RCA;VENDEDOR;HIERARQUIA;CNPJ
5677290;Amanda De Camargo Oribes Belem;530;FRANK NOBRES;5534705;23183505000134
5711968;Wilmar Cruzeiro;530;FRANK NOBRES;5534705;23829896000111
5099237;William Tavares Valentin ME;530;FRANK NOBRES;5534705;23861026000120
5130599;A Rozin de Medeiros ME;530;FRANK NOBRES;5534705;23872883000125
923202;Irmaos Dalmolin Gen Alim Ltda;530;FRANK NOBRES;5534707;24711418000175
2979895;Tereza Mahle;530;FRANK NOBRES;5534705;24714800000132
5368030;Melquiades De Souza ME;530;FRANK NOBRES;5534705;24840321000162
5319156;Ellington J Da Silva ME;530;FRANK NOBRES;5534705;26582381000158
6000578;Woney Artur Peaguda;530;FRANK NOBRES;5534705;26782656000105
5370076;N L S De Paula ME;530;FRANK NOBRES;5534716;26828190000123
5525789;F Olivencia Mota ME;530;FRANK NOBRES;5534705;27152430000185
5629562;Lima Rodrigues P Farmaceuticos Ltda;530;FRANK NOBRES;5534711;29643634000144
5726854;Guilherme Da Silva Figueira;530;FRANK NOBRES;5534705;31426270000192
5852348;Lucia Aparecida Ribeiro Dos Santos;530;FRANK NOBRES;5534716;31953760000147
2984067;Lanchonete & Churrasc Xaxim Ltda;530;FRANK NOBRES;5534716;37504255000100
2898831;Luiz De Assis & Silva Filho;530;FRANK NOBRES;5534706;70435615000126
3947675;Urbaninho de Paula Soares;517;GILMAR JACIARA;5534716;600299000115
2862608;Antonio Pereira Faustino e Cia Ltda;517;GILMAR JACIARA;5534716;1778355000179
937745;Fenix Comercio De Alimentos Ltda;517;GILMAR JACIARA;5534707;1835680000126
5235620;Fenix Comercio de Alimentos Ltda;517;GILMAR JACIARA;5534707;1835680000207
5235621;Fenix Comercio De Alimentos Ltda;517;GILMAR JACIARA;5534706;1835680000398
5844955;Fenix Comercio De Alimentos Ltda;517;GILMAR JACIARA;5534705;1835680000479
6022533;Fenix Comercio De Alimentos Ltda;517;GILMAR JACIARA;5534706;1835680000550
6031403;Fenix Comercio De Alimentos Ltda;517;GILMAR JACIARA;5534707;1835680000630
1319249;Belo Brasil Supermercado Ltda EPP;517;GILMAR JACIARA;5534707;2957189000130
2979960;Z F Dourado Mercado;517;GILMAR JACIARA;5534705;3713621000100
2979904;Cooperativa Mista Agrap de Juscimei;517;GILMAR JACIARA;5534705;3939469001070
2979973;Cooperativa Mista Agrop Juscimeira;517;GILMAR JACIARA;5534705;3939469001312
2853483;Adolfo Fidesk ME;517;GILMAR JACIARA;5534716;3992775000189
2984329;Sabor Campeiro Com Alimentos Ltda;517;GILMAR JACIARA;5534716;4636985000105
3811460;Armarinhos J L Ltda;517;GILMAR JACIARA;5534714;4765438000111
5714148;Silverio Greve;517;GILMAR JACIARA;5534716;4935273000189
2853482;Neuza Terezinha Nascimento ME;517;GILMAR JACIARA;5534716;5870699000164
3483128;J P das Neves Mercearia;517;GILMAR JACIARA;5534716;6033141000197
2856269;J M M Comercio de Massas Ltda;517;GILMAR JACIARA;5534716;6090834000111
3483122;Gardin e Gardin Ltda ME;517;GILMAR JACIARA;5534711;7912792000110
5086841;Gueno & Cia Ltda EPP;517;GILMAR JACIARA;5534707;8057906000154
4347195;Neuza Maria Carniel Mercearia;517;GILMAR JACIARA;5534705;11203774000136
4915718;Edimar Martins Corradini ME;517;GILMAR JACIARA;5534716;12446770000141
4168739;Lanchonete Conveniencia Panama Ltda;517;GILMAR JACIARA;5534708;12876174000100
5325580;Renata Cristina De Sousa Goulart ME;517;GILMAR JACIARA;5534706;14277965000130
5977996;Lanchonete Italiano Ltda;517;GILMAR JACIARA;5534716;14592785000143
3961197;Ponto Sul Com G Alimenticios Ltda;517;GILMAR JACIARA;5534707;15242468000160
4580333;Lanchonete Cidade Ltda ME;517;GILMAR JACIARA;5534708;17582458000107
4355754;Elizandra Thomaz Pezzini ME;517;GILMAR JACIARA;5534708;17601864000161
5354322;Cleonice S De Siqueira 63129558187;517;GILMAR JACIARA;5534716;17647669000172
5354532;Zenilda Francisca Da Silva ME;517;GILMAR JACIARA;5534705;19573215000120
5030301;A L Nogueira da Silva ME;517;GILMAR JACIARA;5534708;21309898000154
4994430;A L Nogueira Da Silva ME;517;GILMAR JACIARA;5534708;21309898000316
4842102;Campo Verde A Supermercado Ltda;517;GILMAR JACIARA;5534707;21474840000166
5894872;Campo Verde Atac Supermercado Ltda;517;GILMAR JACIARA;5534707;21474840000247
5354321;Emerson Costa Neres;517;GILMAR JACIARA;5534705;21928033000176
4965863;Jean C R Silva Comercio ME;517;GILMAR JACIARA;5534705;22333420000122
5010674;Anderson Amorim De Melo Porto ME;517;GILMAR JACIARA;5534705;23300322000151
2851013;Lanch Rest & Borrach Pensao Seca;517;GILMAR JACIARA;5534716;24696791000102
5448065;Orlando Silva Torres;517;GILMAR JACIARA;5534716;24911732000100
3469719;S O Gauer ME;517;GILMAR JACIARA;5534716;24981383000194
5441815;Ana Paula Da Luz Correia ME;517;GILMAR JACIARA;5534705;26015975000187
5527903;Churrascaria Excelencia Ltda Me;517;GILMAR JACIARA;5534716;28826228000154
5532935;Daiane Da Cruz Ferreira Comercio ME;517;GILMAR JACIARA;5534705;28944126000133
5707527;Virginia Ribeiro Pinto & Cia Ltda;517;GILMAR JACIARA;5534705;29630564000190
2984961;Milton Majolo;517;GILMAR JACIARA;5534716;37515301000168
3697061;Suetonio Furtado Leite Comercio;517;GILMAR JACIARA;5534716;70522883000185
4345769;Arao Pereira de Sa;140;HELIO XINGU;5534706;1269926000140
5720568;Oriovaldo Chagas;140;HELIO XINGU;5534705;2437450000171
5263615;I B De Sousa Silva ME;140;HELIO XINGU;5534706;2546765000157
5263620;Antonio Carlos Vieira Comercio ME;140;HELIO XINGU;5534706;2783323000124
5720574;Lilia Marcia Resende Nunes;140;HELIO XINGU;5534705;2946164000131
5720412;Supermercado Amanda Ltda;140;HELIO XINGU;5534705;3889414000101
5720569;Flavio Jose De Carvalho;140;HELIO XINGU;5534716;5672618000111
5720565;Supermercado Xingu Ltda;140;HELIO XINGU;5534705;7099630000104
2944625;Clecio de Assis Dantas ME;140;HELIO XINGU;5534706;8402533000101
5436726;Spanholi & Spanholi Ltda EPP;140;HELIO XINGU;5534708;9549410000160
3984627;Genivone Lira Reis Piagem;140;HELIO XINGU;5534706;11126423000179
5720566;Marcelo De Aquino Cantuaria;140;HELIO XINGU;5534705;11624598000106
5686973;Izabel Barbosa Simao;140;HELIO XINGU;5534716;14871403000110
5720564;Amadeus Pereira Do Carmo;140;HELIO XINGU;5534705;15111480000135
5263622;Ana Maria Pereira Nunes ME;140;HELIO XINGU;5534706;15301171000128
5721314;Valdeni Augusta Da Silva Jube;140;HELIO XINGU;5534705;15664864000185
2898470;Marinho & Cardoso Ltda;140;HELIO XINGU;5534705;15962186000137
5855816;Gildo Sousa De Freitas;140;HELIO XINGU;5534705;16654805000199
6026776;Vagno Gloria Barros;140;HELIO XINGU;5534708;17136101000197
5720562;Z S Dias Comercio;140;HELIO XINGU;5534705;17268912000141
5724522;Marineide Bezerra Gomes Da Silva;140;HELIO XINGU;5534716;17645353000141
4269019;Sebastiao Volnei de Carvalho ME;140;HELIO XINGU;5534706;18156687000114
5720413;NS Conceicao;140;HELIO XINGU;5534705;18295828000180
5720577;S A Pereira Maciel;140;HELIO XINGU;5534705;19871949000195
5817981;Valdinice Sebastiana Da Silva;140;HELIO XINGU;5534706;20021052000151
5425168;Leonardo B N Santos;140;HELIO XINGU;5534716;20511330000159
6038151;Rafael Tavares Da Costa;140;HELIO XINGU;5534706;20758233000165
6022435;Vamera De Oliveira Esteves;140;HELIO XINGU;5534708;20925501000196
5263589;Euclenia V De Carvalho ME;140;HELIO XINGU;5534706;21990284000180
5263591;Jose Antonio S Nunes;140;HELIO XINGU;5534706;22438216000176
5720573;M L G De Souza;140;HELIO XINGU;5534705;22895310000154
5266697;Gomes Com Prod Alim EIRELI ME;140;HELIO XINGU;5534706;23457670000137
5292470;Valdilene R Da Silva ME;140;HELIO XINGU;5534705;23901492000191
5720575;M De Franca Ferreira;140;HELIO XINGU;5534705;24032775000107
5318591;Renilde Sousa De F Lima 43216595153;140;HELIO XINGU;5534705;24132272000103
5720570;P Henrique De Campos Santos;140;HELIO XINGU;5534716;24484637000169
5687013;Renata Raniely Pires Guimaraes;140;HELIO XINGU;5534716;26646681000153
5720571;Cleila Oscalino Tavares;140;HELIO XINGU;5534705;27013570000172
5720414;Francieli Ribeiro Da Silva;140;HELIO XINGU;5534716;27640377000161
5720561;DJ Trentin;140;HELIO XINGU;5534705;27863308000117
5720576;Laiany Lima Bailao;140;HELIO XINGU;5534705;27948394000160
5720560;Nucileia Casimiro De Sousa;140;HELIO XINGU;5534716;28254039000154
6034840;Bruno Santos Francisco Dos Reis;140;HELIO XINGU;5534708;28627218000190
5720567;Carini Bitdinger Ulsenheimer;140;HELIO XINGU;5534716;29146993000196
5620600;Emerson Pereira Xavier EIRELI;140;HELIO XINGU;5534705;29153454000184
5720572;Janne Cleia Ferreira Queiroz;140;HELIO XINGU;5534705;29350068000182
5720581;Iara Nunes;140;HELIO XINGU;5534716;29742422000114
5995051;Tatielly Da Silva A Ferrari EIRELI;140;HELIO XINGU;5534705;29858443000108
5686974;Fabiula Caroline De Oliveira;140;HELIO XINGU;5534716;30326780000125
5720563;Walter Romualdo Dos Santos;140;HELIO XINGU;5534705;30671730000185
2910427;Celio Mendes de Aguiar;140;HELIO XINGU;5534706;34816256000193
5041973;Inelve Moresco;140;HELIO XINGU;5534706;36954477000153
2980025;Jorge L Caceres ME;503;ISACQUE MIRRASOL;5534705;155562000104
2980008;W Prandini ME;503;ISACQUE MIRRASOL;5534705;917936000181
2947896;Emanoel M Fernandes & Cia Ltda;503;ISACQUE MIRRASOL;5534716;1021379000189
2979939;Luiz Carlos Scandiani ME;503;ISACQUE MIRRASOL;5534705;1058831000187
2982135;J C Salvador ME;503;ISACQUE MIRRASOL;5534716;1815262000177
2979934;Rozelia Maria de Oliveira Sulva ME;503;ISACQUE MIRRASOL;5534705;1829905000131
2987190;Teles Supermercado Ltda EPP;503;ISACQUE MIRRASOL;5534705;1858711000164
3055306;J Gertrudes F ME;503;ISACQUE MIRRASOL;5534705;1909704000144
3471926;Verdurao Supermercado Ltda;503;ISACQUE MIRRASOL;5534705;2305132000157
2986829;J Teixeira Lopes;503;ISACQUE MIRRASOL;5534716;2394193000138
2955421;A R Lima & Cia Ltda;503;ISACQUE MIRRASOL;5534707;2931741000111
2979869;A Alves de Souza Supermercado EPP;503;ISACQUE MIRRASOL;5534705;2995633000102
1061851;Supermercado Araputanga Ltda EPP;503;ISACQUE MIRRASOL;5534707;3118575000100
3471030;V M Oliveira E Cia Ltda;503;ISACQUE MIRRASOL;5534705;3441108000108
2980733;Apendino & Apendino Ltda ME;503;ISACQUE MIRRASOL;5534716;3460900000100
2984199;R F de Oliveira Comercio;503;ISACQUE MIRRASOL;5534716;3492929000173
4765174;Coopnoroeste C A N M Grosso Ltda;503;ISACQUE MIRRASOL;5534706;3548401003194
2874177;Erly da Fonseca ME;503;ISACQUE MIRRASOL;5534716;3549516000188
3471055;JVM Restaurante Ltda;503;ISACQUE MIRRASOL;5534716;3637731000130
2899961;Panificadora Sao Joao Ltda ME;503;ISACQUE MIRRASOL;5534716;4533775000183
2848295;M A Lopes Mercearia ME;503;ISACQUE MIRRASOL;5534705;4695504000124
2951207;Supermercado Maracana Ltda ME;503;ISACQUE MIRRASOL;5534705;4886318000172
2853082;M J Lopes Superm ME;503;ISACQUE MIRRASOL;5534705;4992536000191
3238533;Gleice M B Tavares;503;ISACQUE MIRRASOL;5534716;5164291000177
5223361;Gleice M B Tavares ME;503;ISACQUE MIRRASOL;5534705;5164291000258
2905736;M das Gracas Estevao Inacio;503;ISACQUE MIRRASOL;5534705;5198716000169
3471050;Antonio R Santos Mercearia EPP;503;ISACQUE MIRRASOL;5534707;5216068000126
5080385;J R Dos Santos ME;503;ISACQUE MIRRASOL;5534705;6081956000141
3470892;M S Feltrin Mercearia ME;503;ISACQUE MIRRASOL;5534705;6539717000192
2860237;Francisca Duarte B Ramos Minimerc;503;ISACQUE MIRRASOL;5534705;7077642000138
2865058;R P Otenio Mercado ME;503;ISACQUE MIRRASOL;5534705;7225561000138
3217033;Antonio Cesar da Silva Comercio ME;503;ISACQUE MIRRASOL;5534705;7939716000106
2873681;P S Fernandes & Cia Ltda;503;ISACQUE MIRRASOL;5534705;7950653000180
3916431;L Nazario da Silva;503;ISACQUE MIRRASOL;5534713;8645883000107
6024638;G Rodrigues Dos Santos;503;ISACQUE MIRRASOL;5534705;8699846000173
4844363;A A do Nascimento Comercio ME;503;ISACQUE MIRRASOL;5534705;8753430000196
5226808;M Dalva De Oliveira ME;503;ISACQUE MIRRASOL;5534716;9113761000124
2929678;Mercearia Jauru Ltda;503;ISACQUE MIRRASOL;5534716;9193351000130
3486761;Supermercado Pica Pau Ltda EPP;503;ISACQUE MIRRASOL;5534705;9222622000139
2950923;Wagner Transportes Ltda ME;503;ISACQUE MIRRASOL;5534716;9283470000184
4285490;Kleber P de Oliveira Mercado ME;503;ISACQUE MIRRASOL;5534705;9336691000173
2928151;S S Sardinha;503;ISACQUE MIRRASOL;5534710;9506586000135
2927213;Unico Supermercado Ltda ME;503;ISACQUE MIRRASOL;5534705;9508576000139
3756481;Unico Supermercado Ltda ME;503;ISACQUE MIRRASOL;5534707;9508576000210
3471017;C G Siqueira ME;503;ISACQUE MIRRASOL;5534705;9623318000101
2881545;Superm Vista Alegre Ltda;503;ISACQUE MIRRASOL;5534705;9639506000110
3976129;J S  Espirito Santo & Cia Ltda EPP;503;ISACQUE MIRRASOL;5534716;10217043000187
2948123;R A dos Santos Delforno;503;ISACQUE MIRRASOL;5534705;10217320000151
5393460;L A Zuchetti Combustiveis ME;503;ISACQUE MIRRASOL;5534708;10227022000142
2937108;M A de Souza do Carmo;503;ISACQUE MIRRASOL;5534716;10243478000104
2935036;Silvana Aparecida Rodrigues ME;503;ISACQUE MIRRASOL;5534705;10259870000133
3238508;A M F Domigues ME;503;ISACQUE MIRRASOL;5534705;10456878000190
2946168;Israel Soares;503;ISACQUE MIRRASOL;5534705;10467515000150
3902167;F F Silva ME;503;ISACQUE MIRRASOL;5534705;10730757000194
4781001;Panificadora Veneza Ltda ME;503;ISACQUE MIRRASOL;5534716;10962700000110
3234581;Vagner L Dos Santos ME;503;ISACQUE MIRRASOL;5534705;11061423000138
3339882;Bianchi & Cia Ltda;503;ISACQUE MIRRASOL;5534707;11490151000353
5714150;G F Viana Eventos;503;ISACQUE MIRRASOL;5534705;11754957000140
3755360;Edna Veigas de Souza dos Anjos ME;503;ISACQUE MIRRASOL;5534716;13115150000192
3891582;Pereira & Pessoa Ltda ME;503;ISACQUE MIRRASOL;5534705;13445864000169
3709053;O de Freitas & Cia Ltda ME;503;ISACQUE MIRRASOL;5534705;13546746000147
3907551;S R Moura e Moura Ltda ME;503;ISACQUE MIRRASOL;5534707;13942192000105
3825524;D R Tambarussi e Cia Ltda Epp;503;ISACQUE MIRRASOL;5534713;14089328000130
5227636;Ideal Com De Produtos Alim Ltda ME;503;ISACQUE MIRRASOL;5534705;14186642000131
4721453;E V de Souza ME;503;ISACQUE MIRRASOL;5534705;14353702000163
3904191;E M de Moura;503;ISACQUE MIRRASOL;5534705;14591701000157
5030296;Jorge Rodrigues Dos Santos ME;503;ISACQUE MIRRASOL;5534705;14943712000159
4079662;E Alves Coutinho ME;503;ISACQUE MIRRASOL;5534705;15328193000181
4243086;K M Ferrari & Cia Ltda ME;503;ISACQUE MIRRASOL;5534716;15363074000160
4309500;Ediani Targa Rocha;503;ISACQUE MIRRASOL;5534716;15385745000193
4175502;Padaria Cerpa Ltda;503;ISACQUE MIRRASOL;5534716;15718193000198
4081229;Ana P Escassio Gimenez Supermercado;503;ISACQUE MIRRASOL;5534705;16466032000117
4309514;Edino Queiroz de Souza;503;ISACQUE MIRRASOL;5534706;17769824000123
4417677;Vitoria Com A Alimentos Ltda ME;503;ISACQUE MIRRASOL;5534705;17874973000152
4417252;Auanser Lima Silva ME;503;ISACQUE MIRRASOL;5534705;18797198000141
4559359;Eliane Maria de Souza Silva ME;503;ISACQUE MIRRASOL;5534705;19480245000191
4699839;Jose C da Silva Comercio ME;503;ISACQUE MIRRASOL;5534705;19974669000102
4765865;Roseli de Oliveira Reis;503;ISACQUE MIRRASOL;5534706;20189493000167
5392552;Joao B Vieira Junior;503;ISACQUE MIRRASOL;5534716;21748481000198
5223360;Erivan Pessoa De Assis;503;ISACQUE MIRRASOL;5534708;21863660000176
5162541;Luciana S Boaventura ME;503;ISACQUE MIRRASOL;5534716;21877835000102
6023591;Evaldo Rodrigues Da Cruz;503;ISACQUE MIRRASOL;5534705;22505370000113
5103177;Alaise Soares O de Jesus;503;ISACQUE MIRRASOL;5534705;23055685000179
5105872;N A De Melo Minimercado ME;503;ISACQUE MIRRASOL;5534705;23094685000188
5509121;I De Souza Bispo EIRELI EPP;503;ISACQUE MIRRASOL;5534706;23446323000109
5374826;Jaqueline Teixeira Laet ME;503;ISACQUE MIRRASOL;5534705;23514761000167
5049578;Medeiro Da Silva & Silva Ltda EPP;503;ISACQUE MIRRASOL;5534705;23552091000173
5227639;Paulo Cesar De Paula;503;ISACQUE MIRRASOL;5534716;23577890000102
5459214;Rubens Soares De Oliveira;503;ISACQUE MIRRASOL;5534716;24300012000108
5706674;Neuma Fernandes Reis Pinati;503;ISACQUE MIRRASOL;5534716;24493435000183
5226806;Jose Marcos Da Silva;503;ISACQUE MIRRASOL;5534716;24625754000103
2984171;L L Utizig Rios ME;503;ISACQUE MIRRASOL;5534705;24752578000162
6023542;Gilson Antonio Dos Santos;503;ISACQUE MIRRASOL;5534716;24912657000193
5197955;Gilson Ribeiro Da Silva;503;ISACQUE MIRRASOL;5534705;25156921000179
5363490;Cleisiane H Carmo 03172442136;503;ISACQUE MIRRASOL;5534706;26551142000130
6023540;Valdenir Boaventura Crispim;503;ISACQUE MIRRASOL;5534705;26979215000190
6031358;Ismael Marques Ribeiro;503;ISACQUE MIRRASOL;5534705;27389046000109
5412059;Fernanda N M Supermercado EIRELI;503;ISACQUE MIRRASOL;5534705;27704491000108
5515901;Cirlei Souza Pedrosa;503;ISACQUE MIRRASOL;5534716;27806026000188
5876915;Lucimar Batista Da Silva;503;ISACQUE MIRRASOL;5534705;28135431000184
5581081;O Cardoso Panificadora Me;503;ISACQUE MIRRASOL;5534716;28587075000130
5508581;Adeilton Alves Brito;503;ISACQUE MIRRASOL;5534705;28888823000114
5532922;L L J Supermercados Ltda EPP;503;ISACQUE MIRRASOL;5534705;29204148000120
5578938;Serve Bem EIRELI ME;503;ISACQUE MIRRASOL;5534706;29394609000174
6023556;M Antonio Da Silva Mercado;503;ISACQUE MIRRASOL;5534705;29484457000109
5726840;Jacy Raposa Barbosa;503;ISACQUE MIRRASOL;5534705;29987457000113
5680409;Multi Mix Supermercados Ltda;503;ISACQUE MIRRASOL;5534705;30252031000109
6023568;Zilvanilson Alves Maia;503;ISACQUE MIRRASOL;5534705;32466242000161
2980010;Lima & Colarino Ltda;503;ISACQUE MIRRASOL;5534707;32935181000134
2986826;Rodrigues Sonemberg & Pessoa Ltda;503;ISACQUE MIRRASOL;5534705;33674920000144
3696785;Mercado Teles Ltda EPP;503;ISACQUE MIRRASOL;5534705;36895415000118
2981644;Marques Queiroz & Cia Ltda EPP;503;ISACQUE MIRRASOL;5534706;36945574000180
3471932;T A Rosa Delforno;503;ISACQUE MIRRASOL;5534705;37427440000130
5515907;F C Espelho ME;503;ISACQUE MIRRASOL;5534716;37469541000173
2984616;Pedro Boffo & Cia Ltda;601;JAIR ALTA FLOR;5534705;944959000185
5670745;Floresta Amazonica H Turismo Ltda;601;JAIR ALTA FLOR;5534716;1046325000178
928097;Mercantil Astro de Alimentos Ltda;601;JAIR ALTA FLOR;5534714;1329200000155
4565056;Mercantil Astro de Alimentos Ltda;601;JAIR ALTA FLOR;5534707;1329200000406
2985927;Elza Helena G S Fabiano;601;JAIR ALTA FLOR;5534716;2247515000116
4260807;Nilza Brum Costa ME;601;JAIR ALTA FLOR;5534706;3518873000189
5306359;Universal Com de Medic Ltda EPP;601;JAIR ALTA FLOR;5534711;3985041000172
4938366;Mario Martins & Cia Ltda ME;601;JAIR ALTA FLOR;5534706;4427841000130
5495999;RR Com De Prods Alimenticios Ltda;601;JAIR ALTA FLOR;5534705;7086430000117
4165295;Economizar C P Farmaceutico Ltda ME;601;JAIR ALTA FLOR;5534712;8087667000428
2900856;Signor E Wantz Ltda ME;601;JAIR ALTA FLOR;5534705;8589431000147
3877459;Comercial de Alim Colina Alta Ltda;601;JAIR ALTA FLOR;5534707;8930324000130
3906265;Soares Simao & Cia Ltda ME;601;JAIR ALTA FLOR;5534706;9633021000119
2937725;Ferreira & Baldasse Ltda Me;601;JAIR ALTA FLOR;5534705;10272217000104
6022415;R N Nunes;601;JAIR ALTA FLOR;5534706;13017390000154
4170706;Rodrigues & Aragon Ltda ME;601;JAIR ALTA FLOR;5534706;15058463000181
6022326;Rodrigues E Aragon Ltda;601;JAIR ALTA FLOR;5534706;15058463000262
4266862;Mochi Com De Alimentos Ltda EPP;601;JAIR ALTA FLOR;5534705;16738763000174
4268724;Heytor Henrique Munz Portella ME;601;JAIR ALTA FLOR;5534708;17226802000117
4245000;Mercado E Peixaria Candido EIRELI;601;JAIR ALTA FLOR;5534705;17769151000101
6022316;Lindiomar Araujo Da Silva;601;JAIR ALTA FLOR;5534706;20345213000243
5115395;Sara Dresch Ramos;601;JAIR ALTA FLOR;5534706;21772039000105
5010422;Wilson Fermino De Jesus;601;JAIR ALTA FLOR;5534706;22788260000106
6022407;I C Mesnerovicz;601;JAIR ALTA FLOR;5534706;24337986000158
2950892;Floresta Tour V Turismo EIRELI;601;JAIR ALTA FLOR;5534716;26568261000104
2979967;Claudio Boffo;601;JAIR ALTA FLOR;5534716;26766824000160
5720751;Alceu Da Silva;601;JAIR ALTA FLOR;5534716;27092805000169
5531806;Casa De Carne Bistecao EIRELI ME;601;JAIR ALTA FLOR;5534705;28144757000178
5466123;Paulo Jonas Alves De Campos ME;601;JAIR ALTA FLOR;5534705;28425728000184
5740366;Francielli Do Lago Mochi Mercado;601;JAIR ALTA FLOR;5534705;30865073000107
2984732;Orlando Manuel Isidio & Cia Ltda;601;JAIR ALTA FLOR;5534716;33071481000185
6022352;Thifany Islaine Roque;601;JAIR ALTA FLOR;5534706;33356683000173
6022543;Churrascaria Cambalacho Ltda;601;JAIR ALTA FLOR;5534716;33662081000144
6022334;Francisco Gabriel Bueno Braga;601;JAIR ALTA FLOR;5534705;33936373000128
2984416;G da Silva Comercio;601;JAIR ALTA FLOR;5534705;73620775000133
4409380;Maria da Penha Rodrigues ME;601;JAIR ALTA FLOR;5534706;84755560000146
5853238;Francisco Eudes Silva E Silva;124;JEFERSON ITAITUBA;5534705;4680150000144
5482673;E Hinckel;124;JEFERSON ITAITUBA;5534708;6341746000145
5028499;A Alves De Souza;124;JEFERSON ITAITUBA;5534706;7023339000152
5853222;Vandecilda Dos Santos;124;JEFERSON ITAITUBA;5534708;10774159000117
4978830;A Casusa De Souza ME;124;JEFERSON ITAITUBA;5534706;13079195000159
4917852;Vitoria & Pinalli Ltda ME;124;JEFERSON ITAITUBA;5534706;13534783000135
5099248;Natalicio Maria;124;JEFERSON ITAITUBA;5534706;13539034000109
6018368;J Sousa Lira Comercio;124;JEFERSON ITAITUBA;5534705;13570352000124
4984856;Marilene Nicolai Comercio ME;124;JEFERSON ITAITUBA;5534706;14139953000140
4921242;Eliane Q Souza;124;JEFERSON ITAITUBA;5534706;15563495000134
4960485;F Silva Nascimento;124;JEFERSON ITAITUBA;5534706;15603268000195
5878411;R R N Nascimento Comercio;124;JEFERSON ITAITUBA;5534705;16366945000161
6011325;Amelia Pereira Cunha;124;JEFERSON ITAITUBA;5534705;16762093000121
5897098;C Torres Da Silva EIRELI;124;JEFERSON ITAITUBA;5534705;17759768000146
5878398;Rosangela De Sousa Nunes Santos;124;JEFERSON ITAITUBA;5534705;17860332000149
